data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,500,1,3700,5,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1,3700,5,3100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-30',1600,1,0,0,3900,10,4250,2,6500,1,0,0,1600,1,0,0,4995,1,0,0,0,0,0,0,0,0,0,0,3900,9,4250,2,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',1625,4,2500,6,2950,15,3100,3,0,0,0,0,1625,4,2500,1,1749,1,0,0,0,0,0,0,0,0,2650,4,3025,14,3100,3,0,0,0,0,0,0,2400,1,0,0,0,0,0,0,0,0
'2017-02-01',1625,7,2649,2,3425,6,3500,3,0,0,0,0,1625,7,4799,1,0,0,0,0,0,0,0,0,0,0,500,1,3650,5,3500,3,0,0,0,0,0,0,0,0,3200,1,0,0,0,0,0,0
'2017-02-02',1662,4,2500,1,400,7,3150,2,0,0,0,0,1662,4,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,400,7,3150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-03',1550,4,2400,4,3900,14,4425,2,6500,1,0,0,1550,4,0,0,4995,1,0,0,0,0,0,0,0,0,2800,3,3900,13,4425,2,6500,1,0,0,0,0,2000,1,0,0,0,0,0,0,0,0
'2017-02-05',1662,2,2800,3,4050,4,3500,1,0,0,0,0,1662,2,2500,1,0,0,0,0,0,0,0,0,0,0,3150,2,4050,4,3500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',2312,2,2000,3,3950,6,3200,3,0,0,0,0,2312,2,0,0,0,0,0,0,0,0,0,0,0,0,2000,2,4400,5,3200,3,0,0,0,0,0,0,2000,1,3200,1,0,0,0,0,0,0
'2017-02-07',1625,3,3150,4,4150,12,5000,1,6500,1,0,0,1625,3,3649,2,4995,1,0,0,0,0,0,0,0,0,3150,2,3900,11,5000,1,6500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-08',1575,2,2400,3,3650,3,1900,1,0,0,0,0,1575,2,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,3650,3,1900,1,0,0,0,0,0,0,2400,1,0,0,0,0,0,0,0,0
