data,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count,rent_1_median_c,rent_1_count_c,rent_2_median_c,rent_2_count_c,rent_3_median_c,rent_3_count_c,rent_4_median_c,rent_4_count_c,rent_5_median_c,rent_5_count_c,rent_6_median_c,rent_6_count_c,rent_1_median_h,rent_1_count_h,rent_2_median_h,rent_2_count_h,rent_3_median_h,rent_3_count_h,rent_4_median_h,rent_4_count_h,rent_5_median_h,rent_5_count_h,rent_6_median_h,rent_6_count_h,rent_1_median_th,rent_1_count_th,rent_2_median_th,rent_2_count_th,rent_3_median_th,rent_3_count_th,rent_4_median_th,rent_4_count_th,rent_5_median_th,rent_5_count_th,rent_6_median_th,rent_6_count_th
'2017-01-29',0,0,1650,1,1950,1,2500,1,0,0,0,0,0,0,0,0,0,0,2500,1,0,0,0,0,0,0,0,0,1950,1,0,0,0,0,0,0,0,0,1650,1,0,0,0,0,0,0,0,0
'2017-01-30',0,0,1550,1,2400,1,0,0,0,0,0,0,0,0,1550,1,0,0,0,0,0,0,0,0,0,0,0,0,2400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-01-31',0,0,1450,5,1925,4,2200,3,0,0,0,0,0,0,1450,4,1749,1,2500,1,0,0,0,0,0,0,0,0,2075,2,2200,1,0,0,0,0,0,0,1700,1,1900,1,2200,1,0,0,0,0
'2017-02-01',1300,16,1500,8,1900,27,2200,3,0,0,0,0,1300,16,1500,8,1800,3,0,0,0,0,0,0,0,0,0,0,1939,21,2200,3,0,0,0,0,0,0,0,0,1950,3,0,0,0,0,0,0
'2017-02-02',0,0,1550,2,1950,3,2350,2,0,0,0,0,0,0,1550,2,0,0,2500,1,0,0,0,0,0,0,0,0,2075,2,2200,1,0,0,0,0,0,0,0,0,1900,1,0,0,0,0,0,0
'2017-02-03',1300,15,1500,7,1939,21,2200,3,0,0,0,0,1300,15,1500,7,1750,1,0,0,0,0,0,0,0,0,0,0,2000,19,2200,3,0,0,0,0,0,0,0,0,1650,1,0,0,0,0,0,0
'2017-02-05',0,0,0,0,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-06',0,0,1475,1,0,0,0,0,0,0,0,0,0,0,1475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-07',1300,16,1500,7,1919,20,2200,4,0,0,0,0,1300,16,1500,7,0,0,0,0,0,0,0,0,0,0,0,0,1969,18,2200,4,0,0,0,0,0,0,0,0,1725,2,0,0,0,0,0,0
'2017-02-08',0,0,1500,19,1900,3,2500,2,0,0,0,0,0,0,1500,19,1500,1,2500,1,0,0,0,0,0,0,0,0,1950,1,2500,1,0,0,0,0,0,0,0,0,1900,1,0,0,0,0,0,0
'2017-02-09',1300,15,1500,7,1919,18,2200,3,0,0,0,0,1300,15,1500,7,0,0,0,0,0,0,0,0,0,0,0,0,1939,17,2200,3,0,0,0,0,0,0,0,0,1650,1,0,0,0,0,0,0
'2017-02-10',1300,4,1512,2,0,0,0,0,0,0,0,0,1300,4,1512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-11',0,0,1600,1,2200,1,0,0,0,0,0,0,0,0,1600,1,0,0,0,0,0,0,0,0,0,0,0,0,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-12',0,0,0,0,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'2017-02-14',1300,19,1500,26,1700,29,2200,4,0,0,0,0,1300,19,1500,20,1625,2,0,0,0,0,0,0,0,0,0,0,1900,21,2200,4,0,0,0,0,0,0,1600,6,1650,6,0,0,0,0,0,0
