date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,1320,1,0,0,1450,1,0,0,0,0
'2016-12-20',700,1,1295,9,1625,2,1899,12,0,0,0,0
'2016-12-21',1254,1,1320,7,1854,4,1450,2,700,1,0,0
'2016-12-22',1230,1,1369,11,2117,2,1450,5,0,0,2,1
'2016-12-23',1242,2,1279,5,1700,5,1850,2,2175,1,0,0
'2016-12-24',940,2,1335,4,1884,3,1625,4,0,0,0,0
'2016-12-25',900,1,0,0,1450,1,1812,2,0,0,0,0
'2016-12-26',0,0,1295,1,1700,1,1450,2,0,0,0,0
'2016-12-27',700,1,1247,2,0,0,1800,5,700,1,0,0
'2016-12-28',1142,2,1339,9,1400,5,1812,2,0,0,0,0
'2016-12-29',1065,2,1304,8,851,2,1450,4,0,0,0,0
'2016-12-30',1158,4,1359,6,1667,2,1450,3,0,0,0,0
'2016-12-31',1262,4,1299,9,700,7,1700,4,0,0,0,0
