date,rent_1_median,rent_1_count,rent_2_median,rent_2_count,rent_3_median,rent_3_count,rent_4_median,rent_4_count,rent_5_median,rent_5_count,rent_6_median,rent_6_count
'2016-12-19',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-20',1084,4,1304,4,0,0,1750,2,0,0,0,0
'2016-12-21',1021,3,1344,2,0,0,0,0,0,0,0,0
'2016-12-22',1021,3,1344,2,0,0,0,0,0,0,0,0
'2016-12-23',1021,3,1304,2,0,0,0,0,0,0,0,0
'2016-12-24',1021,3,1304,2,0,0,1750,1,0,0,0,0
'2016-12-25',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-26',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-27',0,0,0,0,0,0,0,0,0,0,0,0
'2016-12-28',1021,6,1304,4,0,0,1750,2,0,0,0,0
